03-04-2017 15:05:23.488,-,AT,"0,0013A20040A27C68,XBee-PRO 868 Single Channel,1061,COM7 - 9600/8/N/1/N,8"
03-04-2017 15:26:15.394,1311,RECV,342E30302C343835392E383935302C3935332E363733322C34382E3939383234392C392E3839343535332C31343733
03-04-2017 15:26:15.456,1312,RECV,342E39302C35362E33382C39302E363730302C392C312C322C323531382C2D33392E39302C312E30300D0A
03-04-2017 15:26:19.420,1313,RECV,2474726B2C31343A32363A31382E30302C343835392E383937302C3935332E373332352C34382E
03-04-2017 15:26:19.471,1314,RECV,3939383238332C392E3839353534312C31343637342E38302C35362E33382C39302E363730302C392C312C322C3235
03-04-2017 15:26:19.521,1315,RECV,32302C2D33392E39302C312E30300D0A
03-04-2017 15:26:21.482,1316,RECV,2474726B2C31343A32363A32302E30302C343835392E383938392C3935332E373633392C
03-04-2017 15:26:21.532,1317,RECV,34382E3939383331342C392E3839363036362C31343634372E31302C35362E33382C39302E363730302C392C312C
03-04-2017 15:26:21.584,1318,RECV,322C323532312C2D33392E39302C312E30300D0A
03-04-2017 15:26:23.496,1319,RECV,2474726B2C31343A32363A32322E30302C34
03-04-2017 15:26:23.546,1320,RECV,3835392E393030342C3935332E373936382C34382E3939383334312C392E3839363631332C31343631392E32302C
03-04-2017 15:26:23.597,1321,RECV,35362E33382C39302E363730302C392C312C322C323532322C2D33392E39302C312E30300D0A
03-04-2017 15:26:27.470,1322,RECV,2474726B2C31343A32363A32362E30302C343835392E393035332C3935332E3835
03-04-2017 15:26:27.520,1323,RECV,37312C34382E3939383432312C392E3839373631382C31343536342E33302C35362E33382C39302E363730302C392C
03-04-2017 15:26:27.613,1324,RECV,312C322C323532342C2D33392E39302C312E30300D0A
03-04-2017 15:26:29.382,1325,RECV,2474726B2C31343A32363A32382E30302C343835392E39303538
03-04-2017 15:26:29.432,1326,RECV,2C3935332E383932392C34382E3939383432382C392E3839383231342C31343533372E37302C35362E33382C3930
03-04-2017 15:26:29.482,1327,RECV,2E363730302C392C312C322C323532352C2C0D0A
03-04-2017 15:26:37.333,1328,RECV,2474726B2C31343A32363A33
03-04-2017 15:26:37.384,1329,RECV,362E30302C343835392E393238322C3935342E303139352C34382E3939383830322C392E3930303332362C313434
03-04-2017 15:26:37.461,1330,RECV,33362E34302C35362E33382C39302E363730302C392C312C322C323532392C2D33392E39302C312E30300D0A
03-04-2017 15:26:43.375,1331,RECV,2474726B2C31343A32363A34322E30302C343835392E393336302C3935342E313037382C34382E3939383933362C
03-04-2017 15:26:43.425,1332,RECV,392E3930313739362C31343336342E36302C35362E33382C39302E363730302C392C312C322C323533322C2D33392E39302C312E30300D0A
03-04-2017 15:26:47.351,1333,RECV,2474726B2C31343A32363A34362E30302C343835392E393431392C3935342E313634
03-04-2017 15:26:47.401,1334,RECV,312C34382E3939393033312C392E3930323733362C31343331322E34302C35362E33382C39302E363730302C392C
03-04-2017 15:26:47.479,1335,RECV,312C322C323533342C2D33392E39302C312E30300D0A
03-04-2017 15:26:51.322,1336,RECV,2474726B2C31
03-04-2017 15:26:51.373,1337,RECV,343A32363A35302E30302C343835392E393437382C3935342E323138382C34382E3939393133302C392E39303336
03-04-2017 15:26:51.448,1338,RECV,34362C31343236312E31302C35362E33382C39302E363730302C392C312C322C323533362C2D33392E39302C312E
03-04-2017 15:26:51.473,1339,RECV,30300D0A
03-04-2017 15:26:53.336,1340,RECV,2474726B2C31343A32363A35322E30302C343835392E39
03-04-2017 15:26:53.387,1341,RECV,3530322C3935342E323437372C34382E3939393136382C392E3930343132382C31343233392E31302C35362E3338
03-04-2017 15:26:53.449,1342,RECV,2C39302E363730302C392C312C322C323533372C2D33392E39302C312E30300D0A
03-04-2017 15:27:01.291,1343,RECV,2474
03-04-2017 15:27:01.341,1344,RECV,726B2C31343A32373A302E30302C343835392E393537352C3935342E333636322C34382E3939393239302C392E39
03-04-2017 15:27:01.393,1345,RECV,30363130332C31343132392E32302C35362E33382C39302E363730302C392C312C322C323534312C2C0D0A
03-04-2017 15:27:03.353,1346,RECV,2474726B2C31343A32373A322E30302C343835392E393630392C3935342E33
03-04-2017 15:27:03.404,1347,RECV,3937362C34382E3939393334382C392E3930363632372C31343130322E38302C35362E33382C39302E363730302C392C312C322C323534322C2D33392E
03-04-2017 15:27:03.453,1348,RECV,39302C312E30300D0A
03-04-2017 15:27:05.314,1349,RECV,24
03-04-2017 15:27:05.364,1350,RECV,74726B2C31343A32373A342E30302C343835392E393635332C3935342E343238372C34382E3939393432342C392E39
03-04-2017 15:27:05.449,1351,RECV,30373134362C31343037352E35302C35362E33382C39302E363730302C392C312C322C323534332C2D33392E3930
03-04-2017 15:27:05.465,1352,RECV,2C312E30300D0A
03-04-2017 15:27:23.391,1353,RECV,2474726B2C31343A32373A32322E30302C
03-04-2017 15:27:23.441,1354,RECV,343930302E303032392C3935342E363736312C34392E3030303035302C392E3931313236382C31333833392E3830
03-04-2017 15:27:23.519,1355,RECV,2C35362E33382C39302E363730302C392C312C322C323535322C2D33392E39302C312E30300D0A
03-04-2017 15:27:37.334,1356,RECV,2474726B2C31343A32373A33362E30302C343930302E
03-04-2017 15:27:37.384,1357,RECV,303331332C3935342E383333302C34392E3030303532332C392E3931333838332C31333636382E34302C35362E33
03-04-2017 15:27:37.456,1358,RECV,382C39302E363730302C392C312C322C323535392C2D33392E39302C312E30300D0A
03-04-2017 15:27:41.408,1359,RECV,2474726B2C31343A32373A34302E30302C343930302E303338312C3935342E383834332C34392E3030303633
03-04-2017 15:27:41.458,1360,RECV,332C392E3931343733382C31333631382E32302C35362E33382C39302E363730302C392C312C322C323536312C2D
03-04-2017 15:27:41.529,1361,RECV,33392E39302C312E30300D0A
03-04-2017 15:27:51.373,1362,RECV,2474726B2C31343A32373A35302E
03-04-2017 15:27:51.423,1363,RECV,30302C343930302E303534322C3935352E303130362C34392E3030303930342C392E3931363834332C3133343939
03-04-2017 15:27:51.483,1364,RECV,2E37302C35362E33382C39302E363730302C392C312C322C323536362C2D33392E39302C312E30300D0A
03-04-2017 15:27:55.398,1365,RECV,2474726B2C31343A32373A35342E30302C343930302E30
03-04-2017 15:27:55.448,1366,RECV,3632302C3935352E303638342C34392E3030313033342C392E3931373830372C31333434372E37302C35362E33382C39302E363730302C392C312C322C
03-04-2017 15:27:55.509,1367,RECV,323536382C2D33392E39302C312E30300D0A
03-04-2017 15:28:01.433,1368,RECV,2474726B2C3134
03-04-2017 15:28:01.484,1369,RECV,3A32383A302E30302C343930302E303733322C3935352E313630372C34392E3030313232312C392E3931393334352C31333338312E36302C35362E33382C
03-04-2017 15:28:01.539,1370,RECV,39302E363730302C392C312C322C323537312C2D33392E39302C312E30300D0A
03-04-2017 15:28:11.344,1371,RECV,2474726B2C31343A32383A31302E30302C343930302E313038392C3935352E333238322C34392E303031383136
03-04-2017 15:28:11.394,1372,RECV,2C392E3932323133362C31333235332E32302C35362E33382C39302E363730302C392C312C322C323537362C2D33
03-04-2017 15:28:11.444,1373,RECV,392E39302C312E30300D0A
03-04-2017 15:28:13.356,1374,RECV,2474726B2C31343A32383A31322E30302C343930302E313136372C3935352E333632382C34392E3030313934352C
03-04-2017 15:28:13.406,1375,RECV,392E3932323731332C31333233302E37302C35362E33382C39302E363730302C392C312C322C323537372C2D3339
03-04-2017 15:28:13.457,1376,RECV,2E39302C312E30300D0A
03-04-2017 15:28:15.467,1377,RECV,2474726B2C31343A32383A31342E30302C343930302E313235302C3935352E333937352C34392E3030
03-04-2017 15:28:15.518,1378,RECV,323038332C392E3932333239322C31333230362E39302C35362E33382C39302E363730302C392C312C322C323537
03-04-2017 15:28:15.574,1379,RECV,382C2D33392E39302C312E30300D0A
03-04-2017 15:28:35.400,1380,RECV,2474726B2C31343A32383A33342E30302C343930302E323434362C3935352E363939332C34392E
03-04-2017 15:28:35.450,1381,RECV,3030343037382C392E3932383332312C31323936392E34302C35362E33382C39302E363730302C392C312C322C32
03-04-2017 15:28:35.500,1382,RECV,3538382C2D33392E39302C312E30300D0A
03-04-2017 15:28:39.424,1383,RECV,2474726B2C31343A32383A
03-04-2017 15:28:39.474,1384,RECV,33382E30302C343930302E323739332C3935352E373534322C34392E3030343635342C392E3932393233362C3132
03-04-2017 15:28:39.546,1385,RECV,3932342E37302C35362E33382C39302E363730302C392C312C322C323539302C2D33392E39302C312E30300D0A
03-04-2017 15:28:49.491,1386,RECV,2474726B2C31343A32383A34382E30302C343930302E333538392C3935352E38353832
03-04-2017 15:28:49.542,1387,RECV,2C34392E3030353938312C392E3933303937302C31323831322E33302C35362E33382C39302E363730302C392C312C
03-04-2017 15:28:49.600,1388,RECV,322C323539352C2D33392E39302C312E30300D0A
03-04-2017 15:29:05.295,1389,RECV,2474726B2C31
03-04-2017 15:29:05.345,1390,RECV,343A32393A342E30302C343930302E343830352C3935352E393631382C34392E3030383030372C392E3933323639
03-04-2017 15:29:05.402,1391,RECV,362C31323630372E38302C35362E33382C39302E363730302C392C312C322C323630332C2D33392E39302C312E30
03-04-2017 15:29:05.446,1392,RECV,300D0A
03-04-2017 15:29:07.307,1393,RECV,2474726B2C31343A32393A362E30302C343930302E34
03-04-2017 15:29:07.357,1394,RECV,3934362C3935352E393638392C34392E3030383234342C392E3933323831352C31323538322E32302C35362E3338
03-04-2017 15:29:07.435,1395,RECV,2C39302E363730302C392C312C322C323630342C2D33392E39302C312E30300D0A
03-04-2017 15:29:09.320,1396,RECV,2474726B2C31343A32393A382E30302C343930302E353038382C3935352E393739362C34392E30303834
03-04-2017 15:29:09.370,1397,RECV,38302C392E3933323939342C31323535322E37302C35362E33382C39302E363730302C392C312C322C323630352C
03-04-2017 15:29:09.446,1398,RECV,2C0D0A
03-04-2017 15:29:13.296,1399,RECV,2474726B2C31343A3239
03-04-2017 15:29:13.349,1400,RECV,3A31322E30302C343930302E353330382C3935362E303033322C34392E3030383834362C392E3933333338362C31
03-04-2017 15:29:13.417,1401,RECV,323439352E34302C35362E33382C39302E363730302C392C312C322C323630372C2D33392E39302C312E30300D0A
03-04-2017 15:29:15.306,1402,RECV,2474726B2C31343A32393A
03-04-2017 15:29:15.356,1403,RECV,31342E30302C343930302E353432302C3935362E303136352C34392E3030393033332C392E3933333630382C3132
03-04-2017 15:29:15.416,1404,RECV,3436392E35302C35362E33382C39302E363730302C392C312C322C323630382C2D33392E39302C312E30300D0A
03-04-2017 15:29:23.308,1405,RECV,2474726B2C31343A32393A32322E3030
03-04-2017 15:29:23.359,1406,RECV,2C343930302E353834352C3935362E303830302C34392E3030393734332C392E3933343636372C31323336302E38
03-04-2017 15:29:23.424,1407,RECV,302C35362E33382C39302E363730302C392C312C322C323631322C2D33392E39302C312E30300D0A
03-04-2017 15:29:25.271,1408,RECV,2474726B2C
03-04-2017 15:29:25.321,1409,RECV,31343A32393A32342E30302C343930302E353935372C3935362E303935322C34392E3030393933302C392E393334
03-04-2017 15:29:25.392,1410,RECV,3932302C31323333362E36302C35362E33382C39302E363730302C392C312C322C323631332C2C0D0A
03-04-2017 15:29:29.294,1411,RECV,2474726B2C
03-04-2017 15:29:29.344,1412,RECV,31343A32393A32382E30302C343930302E363137372C3935362E313235312C34392E3031303239362C392E393335
03-04-2017 15:29:29.400,1413,RECV,3431392C31323238362E39302C35362E33382C39302E363730302C392C312C322C323631352C2D33392E39302C31
03-04-2017 15:29:29.445,1414,RECV,2E30300D0A
03-04-2017 15:29:31.308,1415,RECV,2474726B2C31343A32393A33302E30302C343930302E
03-04-2017 15:29:31.358,1416,RECV,363238342C3935362E313432372C34392E3031303437352C392E3933353731322C31323236302E31302C35362E33
03-04-2017 15:29:31.430,1417,RECV,382C39302E363730302C392C312C322C323631362C2D33392E39302C312E30300D0A
03-04-2017 15:29:43.389,1418,RECV,2474726B2C31343A32393A34322E30302C343930302E363939322C3935362E323536382C34392E30313136
03-04-2017 15:29:43.440,1419,RECV,35342C392E3933373631332C31323132362E37302C35362E33382C39302E363730302C392C312C322C323632322C2D33392E39302C312E30300D0A
03-04-2017 15:29:45.302,1420,RECV,2474726B2C31343A32393A34342E3030
03-04-2017 15:29:45.352,1421,RECV,2C343930302E373131392C3935362E323830312C34392E3031313836342C392E3933383030322C31323130312E32
03-04-2017 15:29:45.424,1422,RECV,302C35362E33382C39302E363730302C392C312C322C323632332C2D33392E39302C312E30300D0A
03-04-2017 15:30:05.489,1423,RECV,2474726B2C31343A33303A342E30302C343930302E383538392C3935362E353238
03-04-2017 15:30:05.540,1424,RECV,392C34392E3031343331372C392E3934323134392C31313835352E38302C35362E33382C39302E363730302C392C
03-04-2017 15:30:05.604,1425,RECV,312C322C323633332C2D33392E39302C312E30300D0A
03-04-2017 15:30:15.406,1426,RECV,2474726B2C31343A33303A31342E30302C343930302E393633342C
03-04-2017 15:30:15.456,1427,RECV,3935362E363432352C34392E3031363035362C392E3934343034322C31313733382E38302C35362E33382C39302E
03-04-2017 15:30:15.519,1428,RECV,363730302C392C312C322C323633382C2D33392E39302C312E30300D0A
03-04-2017 15:30:19.281,1429,RECV,2474726B2C31343A
03-04-2017 15:30:19.331,1430,RECV,33303A31382E30302C343930312E303133372C3935362E363835342C34392E3031363839352C392E393434373537
03-04-2017 15:30:19.395,1431,RECV,2C31313638342E38302C35362E33382C39302E363730302C392C312C322C323634302C2D33392E39302C312E3030
03-04-2017 15:30:19.431,1432,RECV,0D0A
03-04-2017 15:30:29.347,1433,RECV,2474726B2C31343A33303A32382E30302C343930312E313437
03-04-2017 15:30:29.397,1434,RECV,302C3935362E373736382C34392E3031393131352C392E3934363238302C31313536362E32302C35362E33382C39302E363730302C392C312C322C3236
03-04-2017 15:30:29.472,1435,RECV,34352C2C0D0A
03-04-2017 15:30:31.362,1436,RECV,2474726B2C31343A33303A33302E30302C343930312E313736
03-04-2017 15:30:31.413,1437,RECV,382C3935362E373932312C34392E3031393631312C392E3934363533352C31313534362E30302C35362E33382C39
03-04-2017 15:30:31.485,1438,RECV,302E363730302C392C312C322C323634362C2D33392E39302C312E30300D0A
03-04-2017 15:30:37.300,1439,RECV,2474726B2C31343A33303A33362E30302C343930
03-04-2017 15:30:37.350,1440,RECV,312E323634322C3935362E383432342C34392E3032313036392C392E3934373337332C31313437322E34302C3536
03-04-2017 15:30:37.417,1441,RECV,2E33382C39302E363730302C392C312C322C323634392C2D33392E39302C312E30300D0A
03-04-2017 15:30:39.309,1442,RECV,2474726B2C31343A33303A33382E30302C343930312E323934392C3935362E383539352C
03-04-2017 15:30:39.359,1443,RECV,34392E3032313538342C392E3934373635392C31313434392E31302C35362E33382C39302E363730302C392C312C32
03-04-2017 15:30:39.430,1444,RECV,2C323635302C2D33392E39302C312E30300D0A
03-04-2017 15:30:43.282,1445,RECV,2474726B2C31343A
03-04-2017 15:30:43.332,1446,RECV,33303A34322E30302C343930312E333531362C3935362E383839382C34392E3032323532362C392E393438313633
03-04-2017 15:30:43.410,1447,RECV,2C31313339352E30302C35362E33382C39302E363730302C392C312C322C323635322C2D33392E39302C312E30300D
03-04-2017 15:30:43.433,1448,RECV,0A
03-04-2017 15:30:47.306,1449,RECV,2474726B2C31343A33303A34362E30302C343930312E34303937
03-04-2017 15:30:47.357,1450,RECV,2C3935362E393236372C34392E3032333439352C392E3934383737382C31313334382E30302C35362E33382C39302E
03-04-2017 15:30:47.439,1451,RECV,363730302C392C312C322C323635342C2D33392E39302C312E30300D0A
03-04-2017 15:30:49.321,1452,RECV,2474726B2C31343A33303A34382E30302C343930312E343339302C3935362E393433362C34392E30323339
03-04-2017 15:30:49.371,1453,RECV,38332C392E3934393036302C31313332392E38302C35362E33382C39302E363730302C392C312C322C323635352C
03-04-2017 15:30:49.453,1454,RECV,2D33392E39302C312E30300D0A
03-04-2017 15:30:57.273,1455,RECV,2474
03-04-2017 15:30:57.323,1456,RECV,726B2C31343A33303A35362E30302C343930312E353538312C3935372E303035302C34392E3032353936372C392E
03-04-2017 15:30:57.396,1457,RECV,3935303038342C31313235302E32302C35362E33382C39302E363730302C392C312C322C323635392C2D33392E3930
03-04-2017 15:30:57.423,1458,RECV,2C312E30300D0A
03-04-2017 15:31:09.401,1459,RECV,2474726B2C31343A33313A382E30302C343930312E373438352C3935372E
03-04-2017 15:31:09.451,1460,RECV,303835372C34392E3032393134302C392E3935313432382C31313131372E39302C35362E33382C39302E36373030
03-04-2017 15:31:09.523,1461,RECV,2C392C312C322C323636352C2D33392E39302C312E30300D0A
03-04-2017 15:31:23.300,1462,RECV,2474726B2C31343A33313A32322E30302C343930312E393937362C3935372E30363932
03-04-2017 15:31:23.350,1463,RECV,2C34392E3033333239312C392E3935313135342C31303937302E31302C35362E33382C39302E363730302C392C31
03-04-2017 15:31:23.417,1464,RECV,2C322C323637322C2D33392E39302C312E30300D0A
03-04-2017 15:31:25.314,1465,RECV,2474726B2C31343A33313A32342E30302C343930322E303331372C3935372E303539332C34392E3033333836332C392E39353039
03-04-2017 15:31:25.364,1466,RECV,38392C31303934382E30302C35362E33382C39302E363730302C392C312C322C323637332C2D33392E39302C312E
03-04-2017 15:31:25.429,1467,RECV,30300D0A
03-04-2017 15:31:37.290,1468,RECV,2474726B2C31343A33313A33362E30302C343930322E323231372C3935
03-04-2017 15:31:37.341,1469,RECV,372E303036382C34392E3033373032392C392E3935303131332C31303831332E37302C35362E33382C39302E3637
03-04-2017 15:31:37.404,1470,RECV,30302C392C312C322C323637392C2D33392E39302C312E30300D0A
03-04-2017 15:31:43.274,1471,RECV,2474726B2C31343A33313A34322E30302C34
03-04-2017 15:31:43.325,1472,RECV,3930322E333134352C3935362E393939382C34392E3033383537342C392E3934393939372C31303734372E39302C
03-04-2017 15:31:43.392,1473,RECV,35362E33382C39302E363730302C392C312C322C323638322C2D33392E39302C312E30300D0A
03-04-2017 15:32:12.714,1474,RECV,2474726B2C31343A33313A35302E30302C343930322E343332312C3935362E393735342C
03-04-2017 15:32:12.764,1475,RECV,34392E3034303533352C392E3934393539302C31303637302E34302C35362E33382C39302E363730302C392C312C
03-04-2017 15:32:12.843,1476,RECV,322C323638362C2D33392E39302C312E30300D0A
03-04-2017 15:32:12.915,1477,RECV,2474726B2C31343A33313A35322E30302C343930322E343630392C
03-04-2017 15:32:12.971,1478,RECV,3935362E393638312C34392E3034313031362C392E3934393436382C31303635302E36302C35362E33382C39302E36
03-04-2017 15:32:13.015,1479,RECV,3730302C392C312C322C323638372C2D33392E39302C312E30300D0A
03-04-2017 15:32:13.094,1480,RECV,2474726B2C31343A33313A35342E30302C343930322E343838382C3935362E39
03-04-2017 15:32:13.116,1481,RECV,3539392C34392E3034313438312C392E3934393333312C31303632382E31302C35362E33382C39302E363730302C
03-04-2017 15:32:13.166,1482,RECV,392C312C322C323638382C2D33392E39302C312E30300D0A
03-04-2017 15:32:14.273,1483,RECV,2474726B2C31343A33323A322E30302C343930322E363035352C3935362E393232392C34392E3034
03-04-2017 15:32:14.323,1484,RECV,333432332C392E3934383731352C31303534302E37302C35362E33382C39302E363730302C392C312C322C323639
03-04-2017 15:32:14.373,1485,RECV,322C2D33392E39302C312E30300D0A2474726B2C31343A33323A342E30302C343930322E363336322C3935362E39
03-04-2017 15:32:14.423,1486,RECV,3130322C34392E3034333933382C392E3934383530332C31303531362E39302C35362E33382C39302E363730302C
03-04-2017 15:32:14.494,1487,RECV,392C312C322C323639332C2C0D0A2474726B2C31343A33323A362E30302C343930322E363637302C3935362E383936392C34392E3034343434392C392E39
03-04-2017 15:32:14.524,1488,RECV,34383238322C31303439362E30302C35362E33382C39302E363730302C392C312C322C323639342C2D33392E3930
03-04-2017 15:32:14.574,1489,RECV,2C312E30300D0A2474726B2C31343A33323A382E30302C343930322E363938322C3935362E383833332C34392E30
03-04-2017 15:32:14.625,1490,RECV,34343937312C392E3934383035352C31303437342E33302C35362E33382C39302E363730302C392C312C322C3236
03-04-2017 15:32:14.675,1491,RECV,39352C2D33392474726B2C31343A33323A31322E30302C343930322E373538382C3935362E383534322C34392E30
03-04-2017 15:32:14.741,1492,RECV,34353937392C392E3934373537302C31303433312E31302C35362E33382C39302E363730302C392C312C322C323639
03-04-2017 15:32:14.776,1493,RECV,372C2D33392E39302C312E30300D0A
03-04-2017 15:32:15.279,1494,RECV,2474726B2C31343A33323A31342E30302C343930322E3739
03-04-2017 15:32:15.329,1495,RECV,30302C3935362E383430372C34392E3034363530312C392E3934373334352C31303431312E31302C35362E33382C
03-04-2017 15:32:15.402,1496,RECV,39302E363730302C392C312C322C323639382C2D33392E39302C312E30300D0A
03-04-2017 15:32:17.293,1497,RECV,2474726B2C31343A33323A31362E30302C343930322E383230332C3935362E383234362C34392E30
03-04-2017 15:32:17.343,1498,RECV,34373030352C392E3934373037372C31303339322E33302C35362E33382C39302E363730302C392C312C322C3236
03-04-2017 15:32:17.412,1499,RECV,39392C2D33392E39302C312E30300D0A
03-04-2017 15:32:19.353,1500,RECV,2474726B2C31343A33323A31382E30302C343930322E383530362C3935362E38313134
03-04-2017 15:32:19.403,1501,RECV,2C34392E3034373530382C392E3934363835362C31303337312E32302C35362E33382C39302E363730302C392C31
03-04-2017 15:32:19.477,1502,RECV,2C322C323730302C2D33392E39302C312E30300D0A
03-04-2017 15:32:23.430,1503,RECV,2474726B2C31343A33
03-04-2017 15:32:23.480,1504,RECV,323A32322E30302C343930322E393038322C3935362E373832372C34392E3034383437302C392E3934363337392C31
03-04-2017 15:32:23.547,1505,RECV,303333312E34302C35362E33382C39302E363730302C392C312C322C323730322C2D33392E39302C312E30300D0A
03-04-2017 15:32:31.281,1506,RECV,2474726B2C31343A33323A33302E30302C3439
03-04-2017 15:32:31.331,1507,RECV,30332E303230302C3935362E373238322C34392E3035303333352C392E3934353437302C31303234332E32302C35362E33382C39302E363730302C392C31
03-04-2017 15:32:31.399,1508,RECV,2C322C323730362C2D33392E39302C312E30300D0A
