03-04-2017 11:43:49.613,-,AT,"0,0013A20040A27C68,XBee-PRO 868 Single Channel,1061,COM7 - 9600/8/N/1/N,8"
03-04-2017 12:21:15.712,755,RECV,3030302C302C302C302C37382C32322E33302C33332E31300D0A
03-04-2017 12:21:17.616,756,RECV,2474726B2C31313A32313A31342E30302C
03-04-2017 12:21:17.667,757,RECV,302E303030302C302E303030302C302E3030303030302C302E3030303030302C302E30302C302E30302C302E3030
03-04-2017 12:21:17.740,758,RECV,30302C302C302C302C37392C32322E33302C33332E31300D0A
03-04-2017 12:21:19.632,759,RECV,2474726B2C31313A32313A31392E30302C302E303030302C302E303030302C302E30
03-04-2017 12:21:19.682,760,RECV,30303030302C302E3030303030302C302E30302C302E30302C302E303030302C302C302C302C38302C32322E3330
03-04-2017 12:21:19.767,761,RECV,2C33322E39300D0A
03-04-2017 12:21:21.592,762,RECV,2474726B
03-04-2017 12:21:21.642,763,RECV,2C31313A32313A31392E30302C302E303030302C302E303030302C302E3030303030302C302E3030303030302C30
03-04-2017 12:21:21.707,764,RECV,2E30302C302E30302C302E303030302C302C302C302C38312C32322E33302C33322E38300D0A
03-04-2017 12:21:23.607,765,RECV,2474726B2C31
03-04-2017 12:21:23.657,766,RECV,313A32313A32332E30302C302E303030302C302E303030302C302E3030303030302C302E3030303030302C302E30302C302E30302C302E303030302C302C
03-04-2017 12:21:23.745,767,RECV,302C302C38322C32322E33302C33322E37300D0A
03-04-2017 12:21:25.619,768,RECV,2474726B2C31313A32313A32332E30302C302E30303030
03-04-2017 12:21:25.669,769,RECV,2C302E303030302C302E3030303030302C302E3030303030302C302E30302C302E30302C302E303030302C302C30
03-04-2017 12:21:25.719,770,RECV,2C302C38332C32322E33302C33322E38300D0A
03-04-2017 12:21:27.630,771,RECV,2474726B2C31313A32313A32342E30302C302E303030302C302E303030302C302E3030303030302C
03-04-2017 12:21:27.681,772,RECV,302E3030303030302C302E30302C302E30302C302E303030302C302C302C302C38342C32322E33302C33322E3830
03-04-2017 12:21:27.747,773,RECV,0D0A
03-04-2017 12:21:29.593,774,RECV,2474726B2C31313A32313A32362E
03-04-2017 12:21:29.644,775,RECV,30302C302E303030302C302E303030302C302E3030303030302C302E3030303030302C302E30302C302E30302C302E303030302C302C302C302C38352C
03-04-2017 12:21:29.730,776,RECV,2C0D0A
03-04-2017 12:21:31.607,777,RECV,2474726B2C31313A32313A
03-04-2017 12:21:31.657,778,RECV,32382E30302C302E303030302C302E303030302C302E3030303030302C302E3030303030302C302E30302C302E3030
03-04-2017 12:21:31.713,779,RECV,2C302E303030302C302C302C302C38362C32322E33302C33322E38300D0A
03-04-2017 12:21:33.622,780,RECV,2474726B2C31313A32313A33302E30302C302E303030302C302E3030
03-04-2017 12:21:33.673,781,RECV,30302C302E3030303030302C302E3030303030302C302E30302C302E30302C302E303030302C332C302C302C3837
03-04-2017 12:21:33.759,782,RECV,2C32322E33302C33322E37300D0A
03-04-2017 12:21:35.636,783,RECV,2474726B2C31313A32313A33332E30302C302E303030302C302E303030302C302E3030303030302C302E303030
03-04-2017 12:21:35.686,784,RECV,3030302C302E30302C302E30302C302E303030302C332C302C302C38382C32322E33302C33322E37300D0A
03-04-2017 12:21:37.648,785,RECV,2474726B2C31313A32313A33352E30302C302E303030302C302E303030302C302E3030303030302C302E3030303030302C302E30302C302E30302C302E30
03-04-2017 12:21:37.699,786,RECV,3030302C332C302C302C38392C32322E33302C33322E39300D0A
03-04-2017 12:21:39.608,787,RECV,2474726B2C31313A32313A33362E30302C
03-04-2017 12:21:39.658,788,RECV,302E303030302C302E303030302C302E3030303030302C302E3030303030302C302E30302C302E30302C302E3030
03-04-2017 12:21:39.736,789,RECV,30302C332C302C302C39302C32322E33302C33322E39300D0A
03-04-2017 12:21:41.618,790,RECV,2474726B2C31313A32313A33392E30302C302E303030302C302E303030302C302E30
03-04-2017 12:21:41.669,791,RECV,30303030302C302E3030303030302C302E30302C302E30302C302E303030302C332C302C302C39312C32322E3330
03-04-2017 12:21:41.726,792,RECV,2C33322E39300D0A
03-04-2017 12:21:43.632,793,RECV,2474726B2C31313A32313A34312E30302C302E303030302C302E303030302C302E3030
03-04-2017 12:21:43.683,794,RECV,303030302C302E3030303030302C302E30302C302E30302C302E303030302C332C302C302C39322C32322E33302C33332E31300D0A
03-04-2017 12:21:45.594,795,RECV,2474726B2C31313A32313A34322E30302C302E303030302C
03-04-2017 12:21:45.644,796,RECV,302E303030302C302E3030303030302C302E3030303030302C302E30302C302E30302C302E303030302C332C302C
03-04-2017 12:21:45.697,797,RECV,302C39332C2C0D0A
03-04-2017 12:21:47.605,798,RECV,2474726B2C31313A32313A34352E30302C302E303030
03-04-2017 12:21:47.656,799,RECV,302C302E303030302C302E3030303030302C302E3030303030302C302E30302C302E30302C302E303030302C332C
03-04-2017 12:21:47.733,800,RECV,302C302C39342C32322E33302C33332E31300D0A
03-04-2017 12:21:49.617,801,RECV,2474726B2C31313A32313A34372E30302C302E30303030
03-04-2017 12:21:49.668,802,RECV,2C302E303030302C302E3030303030302C302E3030303030302C302E30302C302E30302C302E303030302C332C302C
03-04-2017 12:21:49.755,803,RECV,302C39352C32322E33302C33332E30300D0A
03-04-2017 12:21:51.630,804,RECV,2474726B2C31313A32313A34382E30302C302E303030302C302E303030302C302E3030303030302C
03-04-2017 12:21:51.680,805,RECV,302E3030303030302C302E30302C302E30302C302E303030302C332C302C302C39362C32322E33302C33332E30300D
03-04-2017 12:21:51.734,806,RECV,0A
03-04-2017 12:21:53.595,807,RECV,2474726B2C31313A32313A
03-04-2017 12:21:53.645,808,RECV,35322E30302C302E303030302C302E303030302C302E3030303030302C302E3030303030302C302E30302C302E30
03-04-2017 12:21:53.719,809,RECV,302C302E303030302C332C302C302C39372C32322E33302C33322E37300D0A
03-04-2017 14:27:28.133,810,RECV,2474726B2C31333A32373A32372E30302C343834372E313234352C393137
03-04-2017 14:27:28.196,811,RECV,2E313230392C34382E3738353430382C392E3238353334392C3435342E30302C302E36322C3330392E333430302C
03-04-2017 14:27:28.258,812,RECV,31302C302C312C3735342C31392E38302C32342E33300D0A
03-04-2017 14:27:34.013,813,RECV,2474726B2C31333A32373A33332E30302C343834372E313430362C3931372E303834302C34382E3738353637392C39
03-04-2017 14:27:34.077,814,RECV,2E3238343733332C3436372E34302C302E36322C3330392E333430302C31302C302C312C3735372C2C0D0A
03-04-2017 14:27:40.140,815,RECV,2474726B2C31333A32373A33392E30302C343834372E313534332C3931372E303434392C34382E3738353930342C392E32383430
03-04-2017 14:27:40.203,816,RECV,38322C3439372E31302C302E36322C3330392E333430302C31302C302C312C3736302C31382E38302C32322E33300D0A
03-04-2017 14:27:42.198,817,RECV,2474726B2C31333A32373A34312E30302C343834372E313539322C3931372E303338362C34382E373835
03-04-2017 14:27:42.260,818,RECV,3938382C392E3238333937372C3530362E36302C302E36322C3330392E333430302C31302C302C312C3736312C31382E34302C32312E39300D0A
03-04-2017 14:27:46.038,819,RECV,2474726B2C31333A32373A34352E30302C343834372E313639342C3931372E303238382C34382E3738363135362C392E32383338
03-04-2017 14:27:46.101,820,RECV,31332C3532352E38302C302E36322C3330392E333430302C31302C302C312C3736332C31372E38302C32322E31300D0A
03-04-2017 14:27:48.151,821,RECV,2474726B2C
03-04-2017 14:27:48.202,822,RECV,31333A32373A34372E30302C343834372E313733332C3931372E303230302C34382E3738363232312C392E323833
03-04-2017 14:27:48.264,823,RECV,3636372C3533352E36302C302E36322C3330392E333430302C31302C302C312C3736342C31372E38302C32312E38300D0A
03-04-2017 14:27:49.986,824,RECV,2474726B2C31333A32373A34392E30302C343834372E313738372C39
03-04-2017 14:27:50.049,825,RECV,31372E303134332C34382E3738363331322C392E3238333537312C3534352E36302C302E36322C3330392E333430302C31302C302C312C3736352C2C0D
03-04-2017 14:27:50.111,826,RECV,0A
03-04-2017 14:27:52.112,827,RECV,2474726B
03-04-2017 14:27:52.176,828,RECV,2C31333A32373A35312E30302C343834372E313832362C3931372E303035302C34382E3738363337372C392E3238333431372C3535382E39302C302E3632
03-04-2017 14:27:52.238,829,RECV,2C3330392E333430302C31302C302C312C3736362C31382E31302C32312E39300D0A
03-04-2017 14:27:54.043,830,RECV,2474726B2C31
03-04-2017 14:27:54.107,831,RECV,333A32373A35332E30302C343834372E313837302C3931362E393935392C34382E3738363434392C392E3238333236352C3536372E31302C302E36322C
03-04-2017 14:27:54.169,832,RECV,3330392E333430302C31302C302C312C3736372C31382E30302C32322E31300D0A
03-04-2017 14:27:58.050,833,RECV,2474726B2C31333A32373A35372E30302C343834372E313936382C3931362E393637342C34382E3738363631332C392E3238323739302C3538322E38
03-04-2017 14:27:58.112,834,RECV,302C302E36322C3330392E333430302C31302C302C312C3736392C31372E35302C32312E39300D0A
03-04-2017 14:28:01.979,835,RECV,247472
03-04-2017 14:28:02.041,836,RECV,6B2C31333A32383A312E30302C343834372E313938322C3931362E393430362C34382E3738363633362C392E3238323334342C3539352E30302C302E3632
03-04-2017 14:28:02.104,837,RECV,2C3330392E333430302C31302C302C312C3737312C31372E32302C32322E31300D0A
03-04-2017 14:28:04.104,838,RECV,2474726B2C31333A32383A332E30302C343834372E323032
03-04-2017 14:28:04.167,839,RECV,312C3931362E393332312C34382E3738363730312C392E3238323230312C3630312E36302C302E36322C3330392E
03-04-2017 14:28:04.229,840,RECV,333430302C31302C302C312C3737322C31372E33302C32322E32300D0A
03-04-2017 14:28:12.116,841,RECV,2474726B2C31333A32383A31312E30302C34
03-04-2017 14:28:12.179,842,RECV,3834372E323237312C3931362E383937342C34382E3738373131372C392E3238313632332C3636352E33302C302E36322C3330392E333430302C31302C30
03-04-2017 14:28:12.241,843,RECV,2C312C3737362C31372E30302C32312E33300D0A
03-04-2017 14:28:14.025,844,RECV,2474726B2C31333A32383A31332E30302C343834372E323331392C3931362E383836342C34382E3738
03-04-2017 14:28:14.089,845,RECV,373139372C392E3238313434302C3638332E32302C302E36322C3330392E333430302C31302C302C312C3737372C31362E37302C32312E30300D0A
03-04-2017 14:28:15.993,846,RECV,2474726B2C31333A32383A
03-04-2017 14:28:16.055,847,RECV,31352E30302C343834372E323337382C3931362E383738392C34382E3738373239362C392E3238313331352C3730322E30302C302E36322C3330392E3334
03-04-2017 14:28:16.118,848,RECV,30302C31302C302C312C3737382C31362E34302C32302E37300D0A
03-04-2017 14:28:19.984,849,RECV,2474726B2C31333A32383A31392E
03-04-2017 14:28:20.034,850,RECV,30302C343834372E323531352C3931362E383539342C34382E3738373532352C392E3238303939302C3734322E34
03-04-2017 14:28:20.097,851,RECV,302C302E36322C3330392E333430302C31302C302C312C3738302C31352E38302C32302E33300D0A
03-04-2017 14:28:21.972,852,RECV,2474726B2C31333A32383A32312E30302C3438
03-04-2017 14:28:22.034,853,RECV,34372E323539382C3931362E383530332C34382E3738373636332C392E3238303833382C3736312E38302C302E36322C3330392E333430302C31302C30
03-04-2017 14:28:22.097,854,RECV,2C312C3738312C2C0D0A
03-04-2017 14:28:24.035,855,RECV,2474726B2C31333A32383A
03-04-2017 14:28:24.097,856,RECV,32332E30302C343834372E323637312C3931362E383431322C34382E3738373738352C392E3238303638362C3738
03-04-2017 14:28:24.160,857,RECV,332E39302C302E36322C3330392E333430302C31302C302C312C3738322C31352E35302C32302E32300D0A
03-04-2017 14:28:28.210,858,RECV,2474726B2C31333A32383A32372E30302C343834372E323832372C3931362E383133332C34382E37
03-04-2017 14:28:28.273,859,RECV,38383034342C392E3238303232322C3831342E34302C302E36322C3330392E333430302C31302C302C312C3738342C31342E38302C31392E36300D0A
03-04-2017 14:28:32.023,860,RECV,2474726B2C31333A32383A33312E30302C343834372E323933392C3931362E373932302C34382E3738383233312C392E3237393836
03-04-2017 14:28:32.088,861,RECV,362C3833382E38302C302E36322C3330392E333430302C31302C302C312C3738362C31342E35302C31382E39300D0A
03-04-2017 14:28:34.139,862,RECV,2474726B2C31333A32383A33332E30302C343834372E333033322C3931362E373832332C34382E373838333837
03-04-2017 14:28:34.201,863,RECV,2C392E3237393730352C3835342E30302C302E36322C3330392E333430302C31302C302C312C3738372C31342E36302C31382E36300D0A
03-04-2017 14:28:46.184,864,RECV,2474726B2C31333A32383A34352E30302C343834372E333636322C3931362E373033322C
03-04-2017 14:28:46.249,865,RECV,34382E3738393433362C392E3237383338362C3936372E32302C302E36322C3330392E333430302C31302C302C312C3739332C31342E34302C31352E3730
03-04-2017 14:28:46.311,866,RECV,0D0A
03-04-2017 14:28:47.999,867,RECV,2474726B2C31333A32383A34372E30302C343834372E333733352C3931362E363837
03-04-2017 14:28:48.064,868,RECV,352C34382E3738393535382C392E3237383132352C3938312E38302C302E36322C3330392E333430302C31302C302C312C3739342C31342E34302C3135
03-04-2017 14:28:48.126,869,RECV,2E37300D0A
03-04-2017 14:28:54.002,870,RECV,2474726B2C31333A32383A35332E30302C343834372E343033382C3931362E363437342C34382E3739303036322C392E323737343536
03-04-2017 14:28:54.067,871,RECV,2C313032392E31302C302E36322C3330392E333430302C31302C302C312C3739372C2C0D0A
03-04-2017 14:28:58.056,872,RECV,2474726B2C31333A32383A35372E30302C343834372E343233382C3931362E363331332C34
03-04-2017 14:28:58.119,873,RECV,382E3739303339382C392E3237373138382C313036342E35302C302E36322C3330392E333430302C31302C302C312C3739392C31342E35302C31352E3430
03-04-2017 14:28:58.181,874,RECV,0D0A
03-04-2017 14:29:00.032,875,RECV,2474726B2C31333A32383A35392E30302C343834372E343332312C3931362E363232382C34382E3739303533352C392E3237373034372C31
03-04-2017 14:29:00.095,876,RECV,3038322E31302C302E36322C3330392E333430302C31302C302C312C3830302C31342E31302C31352E31300D0A
03-04-2017 14:29:09.958,877,RECV,2474726B2C
03-04-2017 14:29:10.021,878,RECV,31333A32393A392E30302C343834372E343734362C3931362E353638392C34382E3739313234352C392E3237363134392C313136342E35302C302E36322C
03-04-2017 14:29:10.083,879,RECV,3330392E333430302C31302C302C312C3830352C2C0D0A
03-04-2017 14:29:18.012,880,RECV,2474726B2C31333A32393A31372E30302C343834372E353137362C3931362E353139392C34
03-04-2017 14:29:18.074,881,RECV,382E3739313935382C392E3237353333312C313232362E37302C302E36322C3330392E333430302C31302C302C312C3830392C31332E34302C31352E3130
03-04-2017 14:29:18.137,882,RECV,0D0A
03-04-2017 14:29:31.990,883,RECV,2474726B2C31333A32393A33312E30302C343834372E353931332C3931362E
03-04-2017 14:29:32.055,884,RECV,343437332C34382E3739333139302C392E3237343132312C313332372E30302C302E36322C3330392E333430302C31312C302C312C3831362C31322E3630
03-04-2017 14:29:32.117,885,RECV,2C31352E31300D0A
03-04-2017 14:29:33.980,886,RECV,2474726B2C31333A32393A33332E30302C
03-04-2017 14:29:34.042,887,RECV,343834372E363034352C3931362E343334372C34382E3739333430372C392E3237333931312C313334312E30302C302E36322C3330392E333430302C3131
03-04-2017 14:29:34.105,888,RECV,2C302C312C3831372C31322E35302C31352E31300D0A
03-04-2017 14:29:35.980,889,RECV,2474726B2C31333A32393A33352E30302C3438
03-04-2017 14:29:36.044,890,RECV,34372E363136322C3931362E343236332C34382E3739333630322C392E3237333737312C313335352E37302C302E36322C3330392E333430302C31312C
03-04-2017 14:29:36.106,891,RECV,302C312C3831382C31322E31302C31342E38300D0A
03-04-2017 14:29:38.044,892,RECV,2474726B2C31333A32393A33372E30302C343834372E363236352C3931
03-04-2017 14:29:38.107,893,RECV,362E343230382C34382E3739333737342C392E3237333638302C313336392E37302C302E36322C3330392E333430302C31312C302C312C3831392C3132
03-04-2017 14:29:38.170,894,RECV,2E31302C31352E30300D0A
03-04-2017 14:29:42.021,895,RECV,2474726B2C31333A32393A34312E30302C343834372E363433362C
03-04-2017 14:29:42.084,896,RECV,3931362E343037322C34382E3739343036302C392E3237333435342C313339362E33302C302E36322C3330392E333430302C31312C302C312C3832312C2C
03-04-2017 14:29:42.146,897,RECV,0D0A
03-04-2017 14:29:46.022,898,RECV,2474726B2C31333A32393A34352E30302C343834372E363635352C3931362E333834342C34382E3739343432362C392E3237333037332C31
03-04-2017 14:29:46.084,899,RECV,3432372E30302C302E36322C3330392E333430302C31312C302C312C3832332C31312E38302C31352E33300D0A
03-04-2017 14:29:52.010,900,RECV,2474726B2C31333A32393A35312E30302C343834372E373030322C3931362E333631322C34382E373935303032
03-04-2017 14:29:52.072,901,RECV,2C392E3237323638372C313437342E34302C302E36322C3330392E333430302C31312C302C312C3832362C31302E38302C31342E34300D0A
03-04-2017 14:29:54.135,902,RECV,2474726B2C31333A32393A35332E30302C343834372E373131342C3931362E333538312C34382E3739353138392C
03-04-2017 14:29:54.197,903,RECV,392E3237323633352C313438372E38302C302E36322C3330392E333430302C31312C302C312C3832372C31302E37302C31342E35300D0A
03-04-2017 14:30:02.187,904,RECV,2474726B2C31333A33303A312E30302C343834372E373537332C3931362E333138392C34382E3739353935362C392E3237313938
03-04-2017 14:30:02.249,905,RECV,322C313533382E39302C302E36322C3330392E333430302C31312C302C312C3833312C31302E34302C31342E37300D0A
03-04-2017 14:30:04.124,906,RECV,2474726B2C31333A33303A332E30302C343834372E373637362C3931362E333035392C34382E3739363132372C392E32
03-04-2017 14:30:04.188,907,RECV,37313736352C313535302E32302C302E36322C3330392E333430302C31312C302C312C3833322C31302E31302C31342E36300D0A
03-04-2017 14:30:12.001,908,RECV,2474726B2C31333A33303A31312E30302C343834372E383132352C3931362E323733322C34382E3739363837
03-04-2017 14:30:12.055,909,RECV,352C392E3237313232302C313631332E37302C302E36322C3330392E333430302C31312C302C312C3833362C392E
03-04-2017 14:30:12.117,910,RECV,37302C31352E38300D0A
03-04-2017 14:30:13.977,911,RECV,2474726B2C31333A33303A31332E30302C343834372E383236372C3931362E32
03-04-2017 14:30:14.040,912,RECV,3638372C34382E3739373131322C392E3237313134352C313632392E32302C302E36322C3330392E333430302C31312C302C312C3833372C2C0D0A
03-04-2017 14:30:22.117,913,RECV,2474726B2C31333A33303A32312E30302C343834372E383830392C3931362E323335372C34382E3739383031362C392E3237303539362C31363833
03-04-2017 14:30:22.179,914,RECV,2E37302C302E36322C3330392E333430302C31312C302C312C3834312C392E38302C31362E38300D0A
03-04-2017 14:30:23.992,915,RECV,2474726B2C31333A33303A32332E30302C343834372E383933362C3931362E323333362C34
03-04-2017 14:30:24.055,916,RECV,382E3739383232352C392E3237303535392C313639362E38302C302E36322C3330392E333430302C31312C302C312C3834322C392E35302C31362E3630
03-04-2017 14:30:24.118,917,RECV,0D0A
03-04-2017 14:30:27.981,918,RECV,2474726B2C31333A33303A32372E30302C343834372E3932
03-04-2017 14:30:28.043,919,RECV,30342C3931362E323231392C34382E3739383637322C392E3237303336362C313732362E35302C302E36322C3330392E333430302C31312C302C312C38
03-04-2017 14:30:28.106,920,RECV,34342C382E38302C31362E31300D0A
03-04-2017 14:30:29.969,921,RECV,2474726B2C31333A33303A32392E30302C343834372E393332362C
03-04-2017 14:30:30.031,922,RECV,3931362E323230392C34382E3739383837382C392E3237303334392C313734302E39302C302E36322C3330392E333430302C31312C302C312C3834352C2C
03-04-2017 14:30:30.094,923,RECV,0D0A
03-04-2017 14:30:31.969,924,RECV,2474726B2C31333A33303A
03-04-2017 14:30:32.031,925,RECV,33312E30302C343834372E393435382C3931362E323232362C34382E3739393039352C392E3237303337362C313735332E38302C302E36322C3330392E33
03-04-2017 14:30:32.094,926,RECV,3430302C31312C302C312C3834362C382E39302C31362E33300D0A
03-04-2017 14:30:36.019,927,RECV,2474726B2C31333A33303A33352E30302C343834372E393738302C3931362E323231322C34382E3739393633332C392E3237303335332C313737382E
03-04-2017 14:30:36.082,928,RECV,38302C302E36322C3330392E333430302C31312C302C312C3834382C382E32302C31362E32300D0A
03-04-2017 14:30:39.945,929,RECV,24
03-04-2017 14:30:39.995,930,RECV,74726B2C31333A33303A33392E30302C343834382E303037332C3931362E323137302C34382E3830303132312C39
03-04-2017 14:30:40.058,931,RECV,2E3237303238332C313830392E32302C302E36322C3330392E333430302C31312C302C312C3835302C382E31302C31352E35300D0A
03-04-2017 14:30:41.988,932,RECV,2474726B2C31333A33303A34312E30302C343834382E303230352C3931362E323137
03-04-2017 14:30:42.050,933,RECV,332C34382E3830303334332C392E3237303238382C313831352E34302C302E36322C3330392E333430302C31312C302C312C3835312C382E31302C3136
03-04-2017 14:30:42.113,934,RECV,2E37300D0A
03-04-2017 14:30:45.990,935,RECV,2474726B2C
03-04-2017 14:30:46.053,936,RECV,31333A33303A34352E30302C343834382E303439382C3931362E323234322C34382E3830303833312C392E3237303430332C313832382E39302C302E36
03-04-2017 14:30:46.115,937,RECV,322C3330392E333430302C31312C302C312C3835332C2C0D0A
03-04-2017 14:30:47.990,938,RECV,2474726B2C31333A33303A34372E30302C343834382E303637342C3931362E323232342C3438
03-04-2017 14:30:48.053,939,RECV,2E3830313132352C392E3237303337332C313834332E37302C302E36322C3330392E333430302C31312C302C312C3835342C372E37302C31362E37300D
03-04-2017 14:30:48.115,940,RECV,0A
03-04-2017 14:30:49.979,941,RECV,2474726B2C31333A33303A34392E30302C343834382E3038
03-04-2017 14:30:50.042,942,RECV,33302C3931362E323136362C34382E3830313338342C392E3237303237372C313835382E34302C302E36322C3330392E333430302C31312C302C312C38
03-04-2017 14:30:50.105,943,RECV,35352C372E34302C31362E38300D0A
03-04-2017 14:30:53.977,944,RECV,2474726B2C31333A33303A35332E30302C343834382E31313333
03-04-2017 14:30:54.040,945,RECV,2C3931362E323036352C34382E3830313838382C392E3237303130382C313838382E36302C302E36322C3330392E333430302C31312C302C312C3835372C
03-04-2017 14:30:54.102,946,RECV,372E33302C31372E31300D0A
03-04-2017 14:30:56.153,947,RECV,2474726B2C31333A33303A35352E30302C343834382E313237342C3931362E323031332C
03-04-2017 14:30:56.203,948,RECV,34382E3830323132342C392E3237303032312C313930312E35302C302E36322C3330392E333430302C31312C302C
03-04-2017 14:30:56.265,949,RECV,312C3835382C372E31302C31372E31300D0A
03-04-2017 14:30:58.077,950,RECV,2474726B2C31333A33303A35372E30302C
03-04-2017 14:30:58.140,951,RECV,343834382E313435302C3931362E313937342C34382E3830323431382C392E3236393935372C313931352E37302C302E36322C3330392E333430302C3131
03-04-2017 14:30:58.202,952,RECV,2C302C312C3835392C372E32302C31372E34300D0A
03-04-2017 14:30:59.957,953,RECV,2474726B2C31333A33303A35392E30
03-04-2017 14:31:00.020,954,RECV,302C343834382E313633312C3931362E313938362C34382E3830323731392C392E3236393937372C313933302E37302C302E36322C3330392E33343030
03-04-2017 14:31:00.082,955,RECV,2C31312C302C312C3836302C372E31302C31372E35300D0A
03-04-2017 14:31:01.960,956,RECV,2474726B2C31333A33313A312E30302C343834382E313830372C3931362E313937382C
03-04-2017 14:31:02.022,957,RECV,34382E3830333031332C392E3236393936332C313934362E37302C302E36322C3330392E333430302C31312C302C312C3836312C2C0D0A
03-04-2017 14:31:03.951,958,RECV,247472
03-04-2017 14:31:04.014,959,RECV,6B2C31333A33313A332E30302C343834382E313938372C3931362E323030332C34382E3830333331302C392E3237303030352C313936322E35302C302E36
03-04-2017 14:31:04.076,960,RECV,322C3330392E333430302C31312C302C312C3836322C372E30302C31372E37300D0A
03-04-2017 14:31:06.064,961,RECV,2474726B2C31333A33
03-04-2017 14:31:06.115,962,RECV,313A352E30302C343834382E323136382C3931362E323030372C34382E3830333631322C392E3237303031312C31
03-04-2017 14:31:06.177,963,RECV,3937372E32302C302E36322C3330392E333430302C31312C302C312C3836332C372E30302C31382E30300D0A
03-04-2017 14:31:08.037,964,RECV,2474726B2C31333A33313A372E30302C343834382E3233
03-04-2017 14:31:08.101,965,RECV,37332C3931362E323030332C34382E3830333935352C392E3237303030352C313939302E37302C302E36322C3330392E333430302C31312C302C312C38
03-04-2017 14:31:08.163,966,RECV,36342C362E37302C31372E38300D0A
03-04-2017 14:31:09.976,967,RECV,2474726B2C31333A33313A392E30302C343834382E323537332C3931362E313938322C34382E
03-04-2017 14:31:10.038,968,RECV,3830343238372C392E3236393937302C323030352E32302C302E36322C3330392E333430302C31312C302C312C38
03-04-2017 14:31:10.101,969,RECV,36352C362E33302C31372E35300D0A
03-04-2017 14:31:11.967,970,RECV,2474726B2C31333A33313A31312E30302C343834382E32
03-04-2017 14:31:12.030,971,RECV,3735342C3931362E313933352C34382E3830343538382C392E3236393839322C323031392E37302C302E36322C3330392E333430302C31312C302C312C
03-04-2017 14:31:12.093,972,RECV,3836362C352E39302C31372E32300D0A
03-04-2017 14:31:14.112,973,RECV,2474726B2C31333A33313A31332E30302C343834382E323934392C3931362E313838342C34382E3830
03-04-2017 14:31:14.175,974,RECV,343931362C392E3236393830372C323033322E35302C302E36322C3330392E333430302C31312C302C312C3836372C352E37302C31372E33300D0A
03-04-2017 14:31:15.982,975,RECV,2474726B2C31333A33313A31352E30302C343834382E333134352C3931362E313836342C34382E3830
03-04-2017 14:31:16.044,976,RECV,353234312C392E3236393737332C323034362E30302C302E36322C3330392E333430302C31312C302C312C3836382C352E36302C31372E35300D0A
03-04-2017 14:31:18.107,977,RECV,2474726B2C31333A33313A31372E3030
03-04-2017 14:31:18.170,978,RECV,2C343834382E333333352C3931362E313838302C34382E3830353535372C392E3236393830302C323036302E38302C302E36322C3330392E333430302C
03-04-2017 14:31:18.248,979,RECV,31312C302C312C3836392C2C0D0A
03-04-2017 14:31:21.960,980,RECV,2474726B2C31333A33313A32312E
03-04-2017 14:31:22.022,981,RECV,30302C343834382E333639362C3931362E313838302C34382E3830363136302C392E3236393830302C323039322E39302C302E36322C3330392E33343030
03-04-2017 14:31:22.085,982,RECV,2C31312C302C312C3837312C352E37302C31382E32300D0A
03-04-2017 14:31:23.960,983,RECV,2474726B2C31333A33313A32332E3030
03-04-2017 14:31:24.022,984,RECV,2C343834382E333835332C3931362E313930342C34382E3830363431392C392E3236393834302C323130372E34302C302E36322C3330392E333430302C31
03-04-2017 14:31:24.085,985,RECV,312C302C312C3837322C352E34302C31382E31300D0A
03-04-2017 14:31:25.960,986,RECV,2474726B2C31333A33313A32352E30302C
03-04-2017 14:31:26.023,987,RECV,343834382E343033332C3931362E313935372C34382E3830363732312C392E3236393932382C323132312E34302C302E36322C3330392E333430302C3131
03-04-2017 14:31:26.085,988,RECV,2C302C312C3837332C352E31302C31382E31300D0A
03-04-2017 14:31:27.962,989,RECV,2474726B2C31333A33313A32372E30302C3438
03-04-2017 14:31:28.025,990,RECV,34382E343234332C3931362E313939362C34382E3830373037322C392E3236393939332C323133332E39302C302E36322C3330392E333430302C31312C
03-04-2017 14:31:28.087,991,RECV,302C312C3837342C342E39302C31382E32300D0A
03-04-2017 14:31:29.950,992,RECV,2474726B2C
03-04-2017 14:31:30.013,993,RECV,31333A33313A32392E30302C343834382E343434332C3931362E313938392C34382E3830373430372C392E3236393938322C323134352E31302C302E36
03-04-2017 14:31:30.075,994,RECV,322C3330392E333430302C31312C302C312C3837352C342E38302C31382E34300D0A
03-04-2017 14:31:31.950,995,RECV,2474726B2C31
03-04-2017 14:31:32.013,996,RECV,333A33313A33312E30302C343834382E343632342C3931362E313938372C34382E3830373730352C392E3236393937382C323135382E38302C302E36322C
03-04-2017 14:31:32.075,997,RECV,3330392E333430302C31312C302C312C3837362C342E37302C31382E34300D0A
03-04-2017 14:31:36.001,998,RECV,2474726B2C31333A33313A33352E30302C343834382E353030302C3931362E323036372C34382E3830383333342C392E3237303131322C
03-04-2017 14:31:36.064,999,RECV,323138392E30302C302E36322C3330392E333430302C31312C302C312C3837382C352E30302C31382E37300D0A
03-04-2017 14:31:38.002,1000,RECV,2474726B2C31333A33313A33372E30302C343834382E353135362C3931362E323131342C34382E3830383539342C392E3237303139302C32
03-04-2017 14:31:38.064,1001,RECV,3230322E39302C302E36322C3330392E333430302C31312C302C312C3837392C342E39302C31382E38300D0A
